,record1
43139,1541.5574307304785
43140,1542.9624685138538
43141,1537.3423173803526
43142,1507.836523929471
43143,1479.7357682619647
43144,1458.660201511335
43145,1409.483879093199
43146,1325.1816120906801
43147,1216.9937027707808
43148,1179.0576826196473
43149,1222.613853904282
43150,1333.6118387909319
43151,1433.3695214105792
43152,1451.6350125944584
43153,1363.1176322418135
43154,1260.5498740554156
43155,1201.5382871536524
43156,1208.5634760705288
43157,1232.4491183879093
43158,1212.778589420655
43159,1176.2476070528967
43160,1193.1080604534004
43161,1247.9045340050377
43162,1316.7513853904281
43163,1344.8521410579344
43164,1391.2183879093197
43165,1475.5206549118386
43166,1571.06322418136
43167,1630.0748110831234
43168,1642.720151133501
43169,1631.4798488664987
43170,1597.758942065491
43171,1541.5574307304785
43172,1475.5206549118386
43173,1486.7609571788412
43174,1576.6833753148615
43175,1627.2647355163726
43176,1607.5942065491183
43177,1558.4178841309822
43178,1520.4818639798489
43179,1486.7609571788412
43180,1453.0400503778337
43181,1441.7997481108312
43182,1440.3947103274559
43183,1447.4198992443323
43184,1399.6486146095717
43185,1333.6118387909319
43186,1316.7513853904281
43187,1350.4722921914358
43188,1416.5090680100755
43189,1471.3055415617127
43190,1481.14080604534
43191,1460.0652392947102
43192,1441.7997481108312
43193,1455.8501259445843
43194,1474.1156171284633
43195,1469.9005037783375
43196,1458.660201511335
43197,1444.6098236775817
43198,1434.7745591939547
43199,1430.5594458438286
43200,1436.17959697733
43201,1447.4198992443323
43202,1471.3055415617127
43203,1479.7357682619647
43204,1483.9508816120906
43205,1502.2163727959696
43206,1534.532241813602
43207,1554.2027707808563
43208,1561.227959697733
43209,1540.1523929471032
43210,1524.6969773299747
43211,1523.2919395465995
43212,1507.836523929471
43213,1481.14080604534
43214,1453.0400503778337
43215,1446.014861460957
43216,1458.660201511335
43217,1481.14080604534
43218,1506.4314861460957
43219,1531.7221662468514
43220,1548.5826196473552
43221,1547.1775818639799
43222,1549.9876574307305
43223,1547.1775818639799
43224,1566.8481108312342
43225,1603.3790931989925
43226,1641.315113350126
43227,1700.3267002518892
43228,1722.807304785894
43229,1719.9972292191435
43230,1700.3267002518892
43231,1659.580604534005
43232,1620.2395465994962
43233,1582.3035264483626
43234,1551.3926952141057
43235,1502.2163727959696
43236,1444.6098236775817
43237,1399.6486146095717
43238,1374.357934508816
43239,1353.2823677581864
43240,1330.8017632241813
43241,1294.270780856423
43242,1268.9801007556675
43243,1264.7649874055414
43244,1287.2455919395466
43245,1313.9413098236776
43246,1312.5362720403023
43247,1329.396725440806
43248,1367.3327455919396
43249,1401.053652392947
43250,1431.964483627204
43251,1464.2803526448363
43252,1503.6214105793451
43253,1564.0380352644836
43254,1613.2143576826195
43255,1644.1251889168766
43256,1646.9352644836272
43257,1632.884886649874
43258,1601.9740554156172
43259,1565.443073047859
43260,1510.6465994962216
43261,1454.445088161209
43262,1413.6989924433249
43263,1382.788161209068
43264,1357.4974811083123
43265,1346.2571788413097
43266,1342.0420654911838
43267,1372.9528967254407
43268,1412.2939546599496
43269,1441.7997481108312
43270,1458.660201511335
43271,1455.8501259445843
43272,1440.3947103274559
43273,1433.3695214105792
43274,1434.7745591939547
43275,1430.5594458438286
43276,1433.3695214105792
43277,1437.5846347607053
43278,1426.3443324937027
43279,1412.2939546599496
43280,1406.6738035264484
43281,1412.2939546599496
43282,1433.3695214105792
43283,1492.3811083123426
43284,1580.8984886649873
43285,1680.6561712846346
43286,1732.6425692695213
43287,1732.6425692695213
43288,1701.7317380352645
43289,1646.9352644836272
43290,1616.0244332493703
43291,1594.9488664987405
43292,1545.7725440806046
43293,1468.4954659949622
43294,1395.4335012594458
43295,1311.131234256927
43296,1219.8037783375314
43297,1129.8813602015111
43298,1044.174055415617
43299,1009.0481108312342
43300,1031.5287153652393
43301,1086.3251889168764
43302,1167.8173803526447
43303,1260.5498740554156
43304,1318.1564231738034
43305,1344.8521410579344
43306,1363.1176322418135
43307,1371.5478589420654
43308,1372.9528967254407
43309,1394.0284634760706
43310,1420.7241813602013
43311,1450.2299748110831
43312,1464.2803526448363
43313,1440.3947103274559
43314,1433.3695214105792
43315,1464.2803526448363
43316,1516.2667506297228
43317,1520.4818639798489
43318,1505.0264483627204
43319,1505.0264483627204
43320,1530.317128463476
43321,1544.367506297229
43322,1533.1272040302267
43323,1499.406297229219
43324,1479.7357682619647
43325,1489.5710327455918
43326,1489.5710327455918
43327,1455.8501259445843
43328,1422.1292191435768
43329,1401.053652392947
43330,1408.0788413098237
43331,1434.7745591939547
43332,1460.0652392947102
43333,1488.1659949622165
43334,1503.6214105793451
43335,1505.0264483627204
43336,1500.8113350125943
43337,1513.4566750629722
43338,1549.9876574307305
43339,1572.4682619647356
43340,1596.3539042821158
43341,1587.923677581864
43342,1557.012846347607
43343,1509.2415617128463
43344,1454.445088161209
43345,1406.6738035264484
43346,1358.9025188916876
43347,1327.9916876574307
43348,1288.6506297229218
43349,1242.2843828715365
43350,1221.2088161209067
43351,1222.613853904282
43352,1259.1448362720403
43353,1327.9916876574307
43354,1405.268765743073
43355,1481.14080604534
43356,1523.2919395465995
43357,1542.9624685138538
43358,1537.3423173803526
43359,1492.3811083123426
43360,1474.1156171284633
43361,1510.6465994962216
43362,1573.8732997481109
43363,1599.1639798488663
43364,1569.6581863979848
43365,1540.1523929471032
43366,1549.9876574307305
43367,1566.8481108312342
43368,1564.0380352644836
43369,1558.4178841309822
43370,1575.2783375314862
43371,1608.9992443324936
43372,1607.5942065491183
43373,1562.6329974811083
43374,1496.5962216624685
43375,1460.0652392947102
43376,1438.9896725440806
43377,1440.3947103274559
43378,1447.4198992443323
43379,1460.0652392947102
43380,1482.5458438287153
43381,1516.2667506297228
43382,1538.747355163728
43383,1531.7221662468514
43384,1509.2415617128463
43385,1478.3307304785894
43386,1468.4954659949622
43387,1467.0904282115869
43388,1448.8249370277078
43389,1424.9392947103274
43390,1401.053652392947
43391,1374.357934508816
43392,1350.4722921914358
43393,1350.4722921914358
43394,1377.1680100755666
43395,1430.5594458438286
43396,1475.5206549118386
43397,1500.8113350125943
43398,1516.2667506297228
43399,1516.2667506297228
43400,1506.4314861460957
43401,1495.1911838790932
43402,1475.5206549118386
43403,1467.0904282115869
43404,1446.014861460957
43405,1431.964483627204
43406,1408.0788413098237
43407,1403.8637279596976
43408,1408.0788413098237
43409,1419.319143576826
43410,1433.3695214105792
43411,1444.6098236775817
43412,1451.6350125944584
43413,1475.5206549118386
43414,1500.8113350125943
43415,1540.1523929471032
43416,1569.6581863979848
43417,1580.8984886649873
43418,1568.2531486146095
43419,1533.1272040302267
43420,1502.2163727959696
43421,1483.9508816120906
43422,1485.355919395466
43423,1485.355919395466
43424,1479.7357682619647
43425,1479.7357682619647
43426,1460.0652392947102
43427,1412.2939546599496
43428,1381.3831234256927
43429,1387.0032745591939
43430,1408.0788413098237
43431,1420.7241813602013
43432,1427.749370277078
43433,1402.4586901763223
43434,1361.7125944584382
43435,1315.3463476070528
43436,1278.8153652392946
43437,1261.9549118387908
43438,1252.1196473551636
43439,1257.739798488665
43440,1277.4103274559193
43441,1320.966498740554
43442,1363.1176322418135
43443,1410.8889168765743
43444,1434.7745591939547
43445,1471.3055415617127
43446,1505.0264483627204
43447,1528.9120906801006
43448,1526.10201511335
43449,1523.2919395465995
43450,1513.4566750629722
43451,1496.5962216624685
43452,1485.355919395466
43453,1496.5962216624685
43454,1507.836523929471
43455,1509.2415617128463
43456,1502.2163727959696
43457,1489.5710327455918
43458,1474.1156171284633
43459,1457.2551637279596
43460,1457.2551637279596
43461,1455.8501259445843
43462,1447.4198992443323
43463,1430.5594458438286
43464,1409.483879093199
43465,1391.2183879093197
43466,1368.7377833753148
43467,1347.662216624685
43468,1326.5866498740554
43469,1327.9916876574307
43470,1332.2068010075566
43471,1332.2068010075566
43472,1343.4471032745591
43473,1364.5226700251887
43474,1384.1931989924433
43475,1406.6738035264484
43476,1437.5846347607053
43477,1475.5206549118386
43478,1502.2163727959696
43479,1521.8869017632242
43480,1547.1775818639799
43481,1594.9488664987405
43482,1624.454659949622
43483,1638.5050377833752
43484,1653.9604534005036
43485,1662.3906801007556
43486,1648.3403022670025
43487,1613.2143576826195
43488,1551.3926952141057
43489,1493.7861460957179
43490,1451.6350125944584
43491,1446.014861460957
43492,1440.3947103274559
43493,1433.3695214105792
43494,1429.1544080604533
43495,1443.2047858942065
43496,1474.1156171284633
43497,1531.7221662468514
43498,1578.0884130982367
43499,1608.9992443324936
43500,1620.2395465994962
43501,1607.5942065491183
43502,1587.923677581864
43503,1576.6833753148615
43504,1555.6078085642316
43505,1535.9372795969773
43506,1519.0768261964736
43507,1482.5458438287153
43508,1440.3947103274559
43509,1410.8889168765743
43510,1371.5478589420654
43511,1340.6370277078086
43512,1325.1816120906801
43513,1349.0672544080603
43514,1381.3831234256927
43515,1408.0788413098237
43516,1422.1292191435768
43517,1417.9141057934507
43518,1415.1040302267002
43519,1410.8889168765743
43520,1389.8133501259445
43521,1382.788161209068
43522,1378.5730478589421
43523,1395.4335012594458
43524,1448.8249370277078
43525,1490.9760705289673
43526,1506.4314861460957
43527,1490.9760705289673
43528,1485.355919395466
43529,1471.3055415617127
43530,1465.6853904282116
43531,1465.6853904282116
43532,1457.2551637279596
43533,1431.964483627204
43534,1401.053652392947
43535,1374.357934508816
43536,1391.2183879093197
43537,1434.7745591939547
43538,1457.2551637279596
43539,1453.0400503778337
43540,1447.4198992443323
43541,1455.8501259445843
43542,1493.7861460957179
43543,1530.317128463476
43544,1559.8229219143577
43545,1568.2531486146095
43546,1552.797732997481
43547,1533.1272040302267
43548,1517.6717884130983
43549,1502.2163727959696
43550,1482.5458438287153
43551,1448.8249370277078
43552,1423.5342569269521
43553,1417.9141057934507
43554,1426.3443324937027
43555,1430.5594458438286
43556,1438.9896725440806
43557,1424.9392947103274
43558,1412.2939546599496
43559,1406.6738035264484
43560,1399.6486146095717
43561,1409.483879093199
43562,1416.5090680100755
43563,1433.3695214105792
43564,1455.8501259445843
43565,1475.5206549118386
43566,1486.7609571788412
43567,1486.7609571788412
43568,1440.3947103274559
43569,1358.9025188916876
43570,1256.3347607052897
43571,1156.5770780856424
43572,1094.7554156171284
43573,1049.7942065491184
43574,1006.2380352644835
43575,994.9977329974811
43576,1000.6178841309822
43577,996.4027707808564
43578,1018.8833753148614
43579,1083.5151133501258
43580,1193.1080604534004
43581,1325.1816120906801
43582,1443.2047858942065
43583,1600.5690176322419
43584,1791.6541561712845
43585,1927.94282115869
43586,1988.3594458438288
43587,2006.6249370277078
43588,2013.6501259445845
43589,1963.068765743073
43590,1857.6909319899244
43591,1743.882871536524
43592,1651.150377833753
43593,1576.6833753148615
43594,1519.0768261964736
43595,1448.8249370277078
43596,1378.5730478589421
43597,1339.2319899244333
43598,1315.3463476070528
43599,1326.5866498740554
43600,1364.5226700251887
43601,1417.9141057934507
43602,1469.9005037783375
43603,1505.0264483627204
43604,1510.6465994962216
43605,1506.4314861460957
43606,1493.7861460957179
43607,1496.5962216624685
43608,1499.406297229219
43609,1507.836523929471
43610,1510.6465994962216
43611,1492.3811083123426
43612,1462.875314861461
43613,1424.9392947103274
43614,1388.4083123425692
43615,1360.3075566750629
43616,1354.6874055415617
43617,1347.662216624685
43618,1332.2068010075566
43619,1309.7261964735517
43620,1305.5110831234256
43621,1325.1816120906801
43622,1357.4974811083123
43623,1351.877329974811
43624,1361.7125944584382
43625,1401.053652392947
43626,1462.875314861461
43627,1505.0264483627204
43628,1548.5826196473552
43629,1580.8984886649873
43630,1617.4294710327456
43631,1648.3403022670025
43632,1676.4410579345088
43633,1670.8209068010076
43634,1648.3403022670025
43635,1617.4294710327456
43636,1606.189168765743
43637,1610.404282115869
43638,1618.834508816121
43639,1603.3790931989925
43640,1589.3287153652393
43641,1572.4682619647356
43642,1566.8481108312342
43643,1558.4178841309822
43644,1544.367506297229
43645,1540.1523929471032
43646,1537.3423173803526
43647,1537.3423173803526
43648,1537.3423173803526
43649,1534.532241813602
43650,1523.2919395465995
43651,1520.4818639798489
43652,1527.5070528967253
43653,1531.7221662468514
43654,1531.7221662468514
43655,1544.367506297229
43656,1576.6833753148615
43657,1600.5690176322419
43658,1611.8093198992442
43659,1624.454659949622
43660,1646.9352644836272
43661,1658.1755667506297
43662,1652.5554156171283
43663,1635.6949622166246
43664,1613.2143576826195
43665,1575.2783375314862
43666,1519.0768261964736
43667,1467.0904282115869
43668,1429.1544080604533
43669,1392.623425692695
43670,1374.357934508816
43671,1370.1428211586901
43672,1360.3075566750629
43673,1336.4219143576825
43674,1320.966498740554
43675,1327.9916876574307
43676,1343.4471032745591
43677,1363.1176322418135
43678,1392.623425692695
43679,1423.5342569269521
43680,1433.3695214105792
43681,1434.7745591939547
43682,1436.17959697733
43683,1438.9896725440806
43684,1437.5846347607053
43685,1417.9141057934507
43686,1391.2183879093197
43687,1336.4219143576825
43688,1294.270780856423
43689,1266.1700251889167
43690,1295.6758186397983
43691,1350.4722921914358
43692,1365.9277078085643
43693,1340.6370277078086
43694,1287.2455919395466
43695,1214.18362720403
43696,1125.6662468513853
43697,1066.654659949622
43698,1054.0093198992442
43699,1068.0596977329974
43700,1061.0345088161207
43701,1061.0345088161207
43702,1107.4007556675062
43703,1169.22241813602
43704,1190.2979848866498
43705,1218.3987405541561
43706,1301.2959697732997
43707,1398.2435768261964
43708,1490.9760705289673
43709,1547.1775818639799
43710,1575.2783375314862
43711,1594.9488664987405
43712,1627.2647355163726
43713,1642.720151133501
43714,1630.0748110831234
43715,1601.9740554156172
43716,1589.3287153652393
43717,1568.2531486146095
43718,1524.6969773299747
43719,1481.14080604534
43720,1455.8501259445843
43721,1444.6098236775817
43722,1446.014861460957
43723,1441.7997481108312
43724,1430.5594458438286
43725,1419.319143576826
43726,1423.5342569269521
43727,1433.3695214105792
43728,1441.7997481108312
43729,1455.8501259445843
43730,1481.14080604534
43731,1514.8617128463475
43732,1540.1523929471032
43733,1566.8481108312342
43734,1587.923677581864
43735,1596.3539042821158
43736,1601.9740554156172
43737,1597.758942065491
43738,1586.5186397984885
43739,1566.8481108312342
43740,1552.797732997481
43741,1538.747355163728
43742,1526.10201511335
43743,1513.4566750629722
43744,1499.406297229219
43745,1490.9760705289673
43746,1482.5458438287153
43747,1483.9508816120906
43748,1482.5458438287153
43749,1479.7357682619647
43750,1475.5206549118386
43751,1479.7357682619647
43752,1482.5458438287153
43753,1490.9760705289673
43754,1496.5962216624685
43755,1500.8113350125943
43756,1485.355919395466
43757,1474.1156171284633
43758,1468.4954659949622
43759,1464.2803526448363
43760,1460.0652392947102
43761,1457.2551637279596
43762,1444.6098236775817
43763,1438.9896725440806
43764,1440.3947103274559
43765,1434.7745591939547
43766,1437.5846347607053
43767,1441.7997481108312
43768,1464.2803526448363
